,0,1,2,3
1,Proteine(%): 8.2,,,
2,Lisina:,221,2.7,
3,Istidina:,,,
4,Arginina:,,,
5,Acido aspartico:,,,
6,Treonina:,271,3.3,
7,Serina:,,,
8,Acido glutamico:,,,
9,Prolina:,,,
10,Glicina:,,,
11,Alanina:,,,
12,Cistina:,107,1.3,
13,Valina:,443,5.4,
14,Metionina:,148,1.8,
15,Isoleucina:,394,4.8,
16,Leucina:,681,8.3,
17,Tirosina:,312,3.8,
18,Fenilalanina:,467,5.7,
19,Triptofano:,82,1,
20,Indice Chimico:,47,,
21,Aminoacido limitante:,Lis.,,
