Minerali,per porzione,% RDA
Calcio,"20,1 mg","2,0 %"
Rame,"0,2 mg","15,6 %"
Ferro,"2,3 mg","15,6 %"
Magnesio,"70,3 mg","23,4 %"
Manganese,"< 0,1 mg","2,0 %"
Fosforo,"587,3 mg","83,9 %"
Potassio,"1.699,3 mg","85,0 %"
Selenio,"< 0,1 mg","119,6 %"
Zinco,"4,8 mg","68,8 %"
