Minerali,per porzione,% RDA
Calcio,"6,0 mg","0,6 %"
Rame,"< 0,1 mg","2,0 %"
Ferro,"0,0 mg","0,0 %"
Magnesio,"2,0 mg","0,7 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"0,0 mg","0,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,3 %"
