Valori nutrizionali,per porzione,% RDA
Valore calorico,93 kcal 388 kJ,"4,6 %"
Grassi,"7,9 g","12,2 %"
Grassi saturi,"4,5 g","20,5 %"
Grassi monoinsaturi,"2,1 g","7,1 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"0,9 g","0,3 %"
Zuccheri,"0,6 g","1,1 %"
Proteine,"4,5 g","6,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"25,0 mg","83,3 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"9,9 g","0,5 %"
