Minerali,per porzione,% RDA
Calcio,"244,4 mg","24,4 %"
Rame,"< 0,1 mg","7,3 %"
Ferro,"0,7 mg","5,0 %"
Magnesio,"70,0 mg","23,3 %"
Manganese,"0,6 mg","30,4 %"
Fosforo,"23,8 mg","3,4 %"
Potassio,"290,6 mg","14,5 %"
Selenio,"< 0,1 mg","3,5 %"
Zinco,"0,3 mg","4,5 %"
