Minerali,per porzione,% RDA
Calcio,"98,7 mg","9,9 %"
Rame,"0,2 mg","20,0 %"
Ferro,"2,3 mg","15,4 %"
Magnesio,"22,6 mg","7,5 %"
Manganese,"0,4 mg","18,3 %"
Fosforo,"79,0 mg","11,3 %"
Potassio,"220,0 mg","11,0 %"
Selenio,"< 0,1 mg","32,9 %"
Zinco,"0,5 mg","7,3 %"
