,0,1,2,3
1,Proteine(%): 3.8,,,
2,Lisina:,260,6.84,
3,Istidina:,90,2.37,
4,Arginina:,110,2.89,
5,Acido aspartico:,260,6.84,
6,Treonina:,140,3.68,
7,Serina:,180,4.74,
8,Acido glutamico:,640,16.84,
9,Prolina:,300,7.89,
10,Glicina:,70,1.84,
11,Alanina:,110,2.89,
12,Cistina:,30,0.79,
13,Valina:,210,5.53,
14,Metionina:,90,2.37,
15,Isoleucina:,160,4.21,
16,Leucina:,300,7.89,
17,Tirosina:,190,5,
18,Fenilalanina:,170,4.47,
19,Triptofano:,40,1.05,
20,Indice Chimico:,96,,
21,Aminoacido limitante:,Trip.,,
