Valori nutrizionali,per porzione,% RDA
Valore calorico,106 kcal 443 kJ,"5,3 %"
Grassi,"0,7 g","1,1 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,4 g","2,4 %"
Carboidrati,"26,7 g","10,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,0 g","1,3 %"
Fibre alimentari,"10,2 g","3,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"115,7 g","5,8 %"
