,0,1,2
0,Composizione chimica,valore per 100g,g/100g Proteine
1,Proteine (%):,11%,
2,Acido aspartico,431g,3.92
3,Acido glutamico,4037g,36.70
4,Alanina,318g,2.89
5,Aminoacido limitante,Lisina,ND
6,Arginina,391g,3.55
7,Cistina,287g,2.61
8,Fenilalanina,510g,4.64
9,Glicina,368g,3.35
10,Indice chimico,37g,ND
11,Isoleucina,403g,3.66
12,Istidina,228g,2.07
13,Leucina,741g,6.74
14,Lisina,239g,2.17
15,Metionina,167g,1.52
16,Prolina,1309g,11.90
17,Serina,543g,4.94
18,Tirosina,345g,3.14
19,Treonina,310g,2.82
20,Triptofano,116g,1.05
21,Valina,452g,4.11
