Minerali,per porzione,% RDA
Calcio,"11,6 mg","1,2 %"
Rame,"< 0,1 mg","6,0 %"
Ferro,"1,2 mg","8,1 %"
Magnesio,"25,5 mg","8,5 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"237,8 mg","34,0 %"
Potassio,"301,6 mg","15,1 %"
Selenio,"< 0,1 mg","94,7 %"
Zinco,"1,9 mg","26,8 %"
