Minerali,per porzione,% RDA
Calcio,"363,0 mg","36,3 %"
Rame,"1,0 mg","97,6 %"
Ferro,"10,8 mg","71,9 %"
Magnesio,"140,0 mg","46,7 %"
Manganese,"4,2 mg","209,5 %"
Fosforo,"839,0 mg","119,9 %"
Potassio,"450,0 mg","22,5 %"
Selenio,"< 0,1 mg","2,7 %"
Zinco,"4,4 mg","62,9 %"
