,0,1,2,3,4,5
1,Categoria merceologica: 14003 - zucchero e miele,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,2021,,
6,"Energia, ricalcolata, kJ",1672,86,,,
7,"Energia, Ric con fibra, kJ",1672,86,,,
8,"Energia, ricalcolata, kcal",392,86,,,
9,"Energia, Ric con fibra, kcal",392,86,,,
10,"Proteine totali, g",0.0,02,2021,,
11,"Proteine animali, g",0.0,02,2021,,
12,"Proteine vegetali, g",0.0,02,2021,,
13,"Lipidi totali, g",0.0,02,2021,,
14,"Lipidi animali, g",0.0,02,2021,,
15,"Lipidi vegetali, g",0.0,02,2021,,
16,"Colesterolo, mg",0,02,2021,,
17,"Carboidrati disponibili (MSE), g",104.5,02,2021,,
18,"Amido (MSE), g",0.0,02,2021,,
19,"Carboidrati solubili (MSE), g",104.5,02,2021,,
20,"Fibra alimentare totale, g",0.0,03,426,6,"""Zucchero"" acqua=0.5g, prot 0, lip 0, GD 104.5, GS 104.5"
21,"Alcol, g",0.0,02,2021,,
22,"Acqua, g",0.5,02,2021,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",0.3,02,2021,,
25,"Calcio, mg",1,02,2021,,
26,"Sodio, mg",1,02,2021,,
27,"Potassio, mg",2,02,2021,,
28,"Fosforo, mg",tr,02,2021,,
29,"Zinco, mg",0.10,M,63,,"""Sugar, white"" acqua tr, prot tr, lip 0, GD 104.9"
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",0.00,02,2021,,
32,"Vitamina B2, Riboflavina, mg",0.00,02,2021,,
33,"Vitamina C, mg",0,02,2021,,
34,"Niacina, mg",0.00,02,2021,,
35,"Vitamina B6, mg",0.00,M,63,6,
36,"Folati totali, µg",0,M,63,6,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",0,02,2021,,
40,"Retinolo, µg",0,02,2021,,
41,"ß-carotene eq., µg",0,02,2021,,
42,"Vitamina E (ATE), mg",0.00,M,63,6,
43,"Vitamina D, µg",0.00,M,63,6,
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",0.00,02,2021,,
46,"Acidi grassi monoinsaturi totali, g",0.00,02,2021,,
47,"Acido oleico, g",0.00,02,2021,,
48,"Acidi grassi polinsaturi totali, g",0.00,02,2021,,
49,"Acido linoleico, g",0.00,02,2021,,
50,"Acido linolenico, g",0.00,02,2021,,
51,"Altri acidi grassi polinsaturi, g",0.00,86,,,
