,0,1,2,3
1,Proteine(%): 20.3,,,
2,Lisina:,156,7.8,
3,Istidina:,80,4,
4,Arginina:,89,4.46,
5,Acido aspartico:,192,9.6,
6,Treonina:,99,4.94,
7,Serina:,100,5.02,
8,Acido glutamico:,245,12.27,
9,Prolina:,179,8.93,
10,Glicina:,173,8.65,
11,Alanina:,172,8.61,
12,Cistina:,27,1.33,
13,Valina:,109,5.45,
14,Metionina:,54,2.72,
15,Isoleucina:,86,4.28,
16,Leucina:,158,7.9,
17,Tirosina:,48,2.38,
18,Fenilalanina:,65,3.27,
19,Triptofano:,,,
20,Indice Chimico:,90,,
21,Aminoacido limitante:,Fenil.,,
