Minerali,per porzione,% RDA
Calcio,"20,4 mg","2,0 %"
Rame,"< 0,1 mg","0,4 %"
Ferro,"< 0,1 mg","0,1 %"
Magnesio,"4,2 mg","1,4 %"
Manganese,"0,6 mg","29,1 %"
Fosforo,"0,4 mg","< 0,1 %"
Potassio,"42,4 mg","2,1 %"
Selenio,"< 0,1 mg","0,4 %"
Zinco,"0,3 mg","4,2 %"
