Minerali,per porzione,% RDA
Calcio,"23,3 mg","2,3 %"
Rame,"0,2 mg","21,4 %"
Ferro,"1,0 mg","6,9 %"
Magnesio,"25,4 mg","8,5 %"
Manganese,"0,3 mg","12,7 %"
Fosforo,"76,3 mg","10,9 %"
Potassio,"547,0 mg","27,3 %"
Selenio,"< 0,1 mg","2,8 %"
Zinco,"0,6 mg","8,5 %"
