Minerali,per porzione,% RDA
Calcio,"9,8 mg","1,0 %"
Rame,"0,2 mg","23,5 %"
Ferro,"1,1 mg","7,5 %"
Magnesio,"46,3 mg","15,4 %"
Manganese,"0,2 mg","10,1 %"
Fosforo,"60,3 mg","8,6 %"
Potassio,"118,9 mg","5,9 %"
Selenio,"< 0,1 mg","3,8 %"
Zinco,"0,6 mg","8,8 %"
