,0,1,2,3,4,5
1,Categoria merceologica: 10051 - frattaglie di volatili (anche come paté),,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,03,2305,,
6,"Energia, ricalcolata, kJ",515,86,,,
7,"Energia, Ric con fibra, kJ",515,86,,,
8,"Energia, ricalcolata, kcal",122,86,,,
9,"Energia, Ric con fibra, kcal",122,86,,,
10,"Proteine totali, g",205,03,2305,,
11,"Proteine animali, g",205,03,2305,,
12,"Proteine vegetali, g",00,03,2305,,
13,"Lipidi totali, g",45,03,2305,,
14,"Lipidi animali, g",45,03,2305,,
15,"Lipidi vegetali, g",00,03,2305,,
16,"Colesterolo, mg",555,03,2305,,
17,"Carboidrati disponibili (MSE), g",tr,T,411,2,"""Liver, chicken raw"" acqua=75.8g, prot=17.7g, lip 2.3g"
18,"Amido (MSE), g",00,T,411,,
19,"Carboidrati solubili (MSE), g",tr,87,,,
20,"Fibra alimentare totale, g",00,03,2305,,
21,"Alcol, g",00,03,2305,,
22,"Acqua, g",740,03,2305,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",45,03,2305,,
25,"Calcio, mg",14,03,2305,,
26,"Sodio, mg",76,T,411,2,
27,"Potassio, mg",260,T,411,2,
28,"Fosforo, mg",220,03,2305,,
29,"Zinco, mg",370,T,411,2,
30,"Magnesio, mg",19,T,411,2,
31,"Rame, mg",050,T,411,2,
32,"Selenio, µg",90,AA,106200,2,"""Pollo intero"" acqua 69.5, prot 19, lip 10.6"
33,"Cloro, mg",130,T,411,2,
34,"Iodio, µg",13,T,415,2,"""Liver ox, raw"" acqua 68.6, prot 21.1, lip 7.8"
35,"Manganese, mg",031,T,411,2,
36,"Zolfo, mg",260,Y,6810,2,"""Liver, beef"" acqua 67, prot 19, lip 6"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",016,03,2305,,
39,"Vitamina B2, Riboflavina, mg",136,03,2305,,
40,"Vitamina C, mg",12,03,2305,,
41,"Niacina, mg",820,03,2305,,
42,"Vitamina B6, mg",082,T,411,2,
