Minerali,per porzione,% RDA
Calcio,"8,0 mg","0,8 %"
Rame,"< 0,1 mg","2,8 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"21,0 mg","7,0 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"200,0 mg","28,6 %"
Potassio,"400,0 mg","20,0 %"
Selenio,"< 0,1 mg","121,7 %"
Zinco,"0,4 mg","5,9 %"
