Valori nutrizionali,per porzione,% RDA
Valore calorico,148 kcal 620 kJ,"7,4 %"
Grassi,"5,2 g","7,9 %"
Grassi saturi,"2,1 g","9,5 %"
Grassi monoinsaturi,"2,2 g","7,8 %"
Grassi polinsaturi,"0,6 g","4,1 %"
Carboidrati,"8,1 g","3,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"17,2 g","23,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"118,0 mg","393,3 %"
Sodio,"0,8 g","0,1 %"
Acqua,"166,8 g","8,3 %"
