Minerali,per porzione,% RDA
Calcio,"139,5 mg","13,9 %"
Rame,"3,0 mg","299,2 %"
Ferro,"30,4 mg","202,9 %"
Magnesio,"190,2 mg","63,4 %"
Manganese,"0,2 mg","10,8 %"
Fosforo,"1.762,5 mg","251,8 %"
Potassio,"2.650,1 mg","132,5 %"
Selenio,"0,2 mg","524,1 %"
Zinco,"17,2 mg","246,4 %"
