Valori nutrizionali,per porzione,% RDA
Valore calorico,5.123 kcal 21.448 kJ,"256,1 %"
Grassi,"498,8 g","767,4 %"
Grassi saturi,"167,6 g","762,0 %"
Grassi monoinsaturi,"237,0 g","817,2 %"
Grassi polinsaturi,"64,4 g","429,4 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"145,7 g","199,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"963,7 mg","3.212,3 %"
Sodio,"0,8 g","0,1 %"
Acqua,"615,0 g","30,7 %"
