Valori nutrizionali,per porzione,% RDA
Valore calorico,57 kcal 239 kJ,"2,9 %"
Grassi,"0,4 g","0,7 %"
Grassi saturi,"0,1 g","0,5 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"0,2 g","1,1 %"
Carboidrati,"13,7 g","5,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,5 g","2,0 %"
Fibre alimentari,"1,2 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"156,1 g","7,8 %"
