Minerali,per porzione,% RDA
Calcio,"2,9 mg","0,3 %"
Rame,"0,0 mg","0,0 %"
Ferro,"0,0 mg","0,0 %"
Magnesio,"0,3 mg","< 0,1 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"2,2 mg","0,3 %"
Potassio,"4,2 mg","0,2 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,0 mg","0,0 %"
