Valori nutrizionali,per porzione,% RDA
Valore calorico,22 kcal 92 kJ,"1,1 %"
Grassi,"0,6 g","0,9 %"
Grassi saturi,"0,2 g","0,9 %"
Grassi monoinsaturi,"0,3 g","0,9 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"3,6 g","1,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,6 g","0,9 %"
Fibre alimentari,"0,1 g","< 0,1 %"
Colesterolo,"0,2 mg","0,6 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"0,3 g","< 0,1 %"
