Minerali,per porzione,% RDA
Calcio,"23,0 mg","2,3 %"
Rame,"0,5 mg","53,6 %"
Ferro,"5,3 mg","35,5 %"
Magnesio,"45,9 mg","15,3 %"
Manganese,"0,1 mg","6,0 %"
Fosforo,"423,3 mg","60,5 %"
Potassio,"413,1 mg","20,7 %"
Selenio,"< 0,1 mg","93,5 %"
Zinco,"11,5 mg","164,3 %"
