0,1,2
Calorie,kcal,24.0
Calorie,kj,100.0
Grassi,g,0.27
Carboidrati,g,4.68
Proteine,g,2.01
Fibre,g,2.3
Zuccheri,g,2.22
Acqua,g,92.51
Ceneri,g,0.53
Minerali,,
Calcio,mg,22.0
Sodio,mg,24.0
Fosforo,mg,35.0
Potassio,mg,193.0
Ferro,mg,0.54
Magnesio,mg,12.0
Zinco,mg,0.17
Rame,mg,0.031
Manganese,mg,0.19699999999999998
Selenio,mcg,0.8
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,12.0
"Vitamina A, RAE",mcg_RAE,1.0
Tiamina (Vit. B1),mg,0.051
Riboflavina (Vit. B2),mg,0.07
Niacina (Vit. B3),mg,0.429
Acido Pantotenico (Vit. B5),mg,0.136
Piridossina (Vit. B6),mg,0.12300000000000001
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,64.0
"Folato, DFE",mcg_DFE,64.0
"Folati, totali",mcg,64.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,48.8
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.07
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,14.8
Colina totale (Vit. J),mg,41.9
"Carotene, beta",mcg,7.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,31.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.019
"Acidi grassi, polinsaturi",g,0.128
"Acidi grassi, saturi",g,0.040999999999999995
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.0
16:0,g,0.036000000000000004
18:0,g,0.005
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.0
18:1 indifferenziato,g,0.019
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.028999999999999998
18:3 indifferenziato,g,0.098
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.23600000000000002
Acido glutammico,g,0.268
Alanina,g,0.106
Arginina,g,0.09699999999999999
Cistina,g,0.023
Fenilalanina,g,0.07200000000000001
Glicina,g,0.065
Isoleucina,g,0.077
Istidina,g,0.040999999999999995
Leucina,g,0.11800000000000001
Lisina,g,0.10800000000000001
Metionina,g,0.027999999999999997
Prolina,g,0.087
Serina,g,0.105
Tirosina,g,0.044000000000000004
Treonina,g,0.073
Triptofano,g,0.026000000000000002
Valina,g,0.10099999999999999
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
