,0,1
0,Composizione chimica,valore per 100g
1,Lipidi totali,ND
2,Saturi totali,17.11
3,C12 0,0.05
4,C14 0,0.76
5,C14 1,0g
6,C15 0,0.02
7,C16 0,10.64
8,C16 1,1.47
9,C17 0,0.10
10,C17 1,0.14
11,C18 0,5.40
12,C18 1,23.57
13,C18 2,6.16
14,C18 3,0.28
15,C20 0,0.08
16,C20 1,0.46
17,C20 2,0.29
18,C20 3,0.06
19,C20 4,0.17
20,C20 5,0g
21,C22 0,0g
22,C22 1,0g
23,C22 6,0g
24,C4 0 c10 0,0.05
25,Monoinsaturi totali,25.65
26,Nitrati,21g
27,Nitriti,0g
28,Polinsaturi totali,6.66
