,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,30g,-
3,Carboidrati disponibili,0,-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,0,-
6,Proteine,"15,10g",-
7,Grassi (Lipidi),"52,20g",-
8,Saturi totali,"17,11g",-
9,Monoinsaturi totali,"25,65g",-
10,Polinsaturi totali,"6,66g",-
11,Colesterolo,68mg,-
12,Fibra totale,0,-
13,Fibra solubile,0,-
14,Fibra insolubile,0,-
15,Alcol (g),0,-
16,Sodio,3mg,0.20% RDA
17,Potassio,369mg,7.85% RDA
18,Ferro,"0,35mg",4.38% RDA
19,Calcio,3mg,0.30% RDA
20,Fosforo,118mg,16.86% RDA
21,Magnesio,12mg,2.86% RDA
22,Zinco,"1,28mg",11.64% RDA
23,Rame,"0,05mg",5% RDA
24,Selenio,0,0% RDA
25,Tiamina (Vit. B1),"0,36mg",30% RDA
26,Riboflavina (Vit. B2),"0,06mg",4.62% RDA
27,Niacina (Vit. B3 o PP),"2,85mg",17.81% RDA
28,Vitamina A retinolo eq.,0,0% RDA
29,Vitamina C,0,0% RDA
30,Vitamina E,"0,27mg",1.80% RDA
31,Vitamina B6,"0,06mg",4.62% RDA
32,Vitamina B12,"0,51µg",21.25% RDA
33,Manganese,"0,01mg",0.43% RDA
