,0,1
1,Lipidi totali(%): 99.9,
2,Saturi totali (%):,15.6
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,0
6,C16:0,14
7,C18:0,1.2
8,C20:0,0.3
9,C22:0,0.1
10,Monoinsaturi totali (%):,20
11,C14:1,0
12,C16:1,0.3
13,C18:1,18.4
14,C20:1,1
15,C22:1,0.3
16,Polinsaturi totali (%):,59.3
17,C18:2,53.9
18,C18:3,5.4
19,C20:4,0
20,C20:5,0
21,C22:6,0
22,Rapporto Polinsaturi/Saturi:,3.8
