Valori nutrizionali,per porzione,% RDA
Valore calorico,72 kcal 303 kJ,"3,6 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"0,1 g","0,5 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,2 g","1,1 %"
Carboidrati,"13,8 g","5,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,8 g","3,8 %"
Fibre alimentari,"0,6 g","0,2 %"
Colesterolo,"6,2 mg","20,8 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"8,5 g","0,4 %"
