Minerali,per porzione,% RDA
Calcio,"37,8 mg","3,8 %"
Rame,"0,6 mg","56,0 %"
Ferro,"0,8 mg","5,3 %"
Magnesio,"33,6 mg","11,2 %"
Manganese,"0,2 mg","10,1 %"
Fosforo,"301,0 mg","43,0 %"
Potassio,"361,2 mg","18,1 %"
Selenio,"< 0,1 mg","102,2 %"
Zinco,"1,1 mg","15,6 %"
