Minerali,per porzione,% RDA
Calcio,"11,8 mg","1,2 %"
Rame,"0,2 mg","24,5 %"
Ferro,"1,3 mg","9,0 %"
Magnesio,"85,7 mg","28,6 %"
Manganese,"0,7 mg","33,9 %"
Fosforo,"117,6 mg","16,8 %"
Potassio,"147,8 mg","7,4 %"
Selenio,"< 0,1 mg","12,3 %"
Zinco,"1,0 mg","14,6 %"
