Minerali,per porzione,% RDA
Calcio,"39,6 mg","4,0 %"
Rame,"< 0,1 mg","4,8 %"
Ferro,"1,0 mg","6,5 %"
Magnesio,"14,2 mg","4,7 %"
Manganese,"0,3 mg","16,5 %"
Fosforo,"45,1 mg","6,4 %"
Potassio,"53,5 mg","2,7 %"
Selenio,"< 0,1 mg","26,7 %"
Zinco,"0,4 mg","5,0 %"
