,0,1,2
1,Parte edibile (%):,70,
2,Acqua (g):,94.3,
3,Proteine (g):,0.6,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,1.7,
7,Amido (g):,0.2,
8,Zuccheri solubili (g):,1.5,
9,Fibra totale (g):,1.5,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,10,
14,Energia (kJ):,42,
15,Sodio (mg):,23,
16,Potassio (mg):,293,
17,Ferro (mg):,0.2,
18,Calcio (mg):,96,
19,Fosforo (mg):,11,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,0.2,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,4,
29,Vitamina E (mg):,,
