Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (300g),Latticini
Grassi,"30,3 g","90,9 g","+97%15,4 g"
- Acidi Grassi saturi,"20,6 g","61,8 g","+114%9,61 g"
Carboidrati,0 g,0 g,"-100%6,1 g"
- Zuccheri,0 g,0 g,"-100%5,42 g"
Fibra alimentare,0 g,0 g,"-100%0,133 g"
Proteine,"23,1 g","69,3 g","+193%7,89 g"
Sale,"2,032 g","6,1 g","+402%0,405 g"
Sodio,"0,8 g","2,4 g","+402%0,159 g"
Nutrition score - France,22,22,"+275%5,86"
Nutri-Score,E,E,C
