,0,1,2
0,Composizione chimica,valore per 100g,g/100g Proteine
1,Proteine (%):,"11,90%",
2,Acido aspartico,632g,5.31
3,Acido glutamico,3529g,29.66
4,Alanina,428g,3.60
5,Aminoacido limitante,Lisina,ND
6,Arginina,551g,4.63
7,Cistina,265g,2.23
8,Fenilalanina,592g,4.97
9,Glicina,490g,4.12
10,Indice chimico,50g,ND
11,Isoleucina,490g,4.12
12,Istidina,265g,2.23
13,Leucina,816g,6.86
14,Lisina,347g,2.92
15,Metionina,204g,1.71
16,Prolina,1285g,10.80
17,Serina,612g,5.14
18,Tirosina,408g,3.43
19,Treonina,367g,3.08
20,Triptofano,163g,1.37
21,Valina,551g,4.63
