,0,1
0,APERITIVI A BASE DI VINO,
1,,
2,BIRRA CHIARA,
3,,
4,BRANDY,
5,,
6,GRAPPA,
7,,
8,LIQUORI PER DESSERT,
9,,
10,MARSALA TIPICO,
11,,
12,MARSALA DOLCE,
13,,
14,MARSALA DOLCE,
15,,
16,SPUMANTE,
17,,
18,VERMOUTH DOLCE,
19,,VERMOUTH SECCO
20,,
21,VINO DA PASTO BIANCO,
22,,VINO DA PASTO ROSSO
23,,
24,WHISKY,
