0,1
Grassi saturi totali,6.31
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.00
C16:0 (palmitico),4.05
C18:0 (stearico),1.28
C20:0 (arachidico),0.63
C22:0 (beenico),0.00
Grassi monoinsaturi totali,61.52
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.20
C18:1 (oleico),55.84
C20:1 (eicosaenoico),4.27
C22:1 (erucico),1.21
Grassi polinsaturi totali,29.62
C18:2 W6 (linoleico),20.54
C18:3 W3 (linolenico),9.08
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,4.70
