,0,1,2
1,Parte edibile (%):,92,
2,Acqua (g):,92,
3,Proteine (g):,3.9,circa il 60% dell'azoto è presente come azoto non proteico
4,Lipidi(g):,0.7,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,1,
7,Amido (g):,0,
8,Zuccheri solubili (g):,1,
9,Fibra totale (g):,2.5,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,26,
14,Energia (kJ):,107,
15,Sodio (mg):,52,
16,Potassio (mg):,235,
17,Ferro (mg):,1.2,
18,Calcio (mg):,22,
19,Fosforo (mg):,142,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.38,
25,Riboflavina (mg):,0.26,
26,Niacina (mg):,4,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,3,
29,Vitamina E (mg):,,
