,0,1,2,3,4,5
1,"Categoria merceologica: 10050 - carne di volatili, pollo",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",75,02,1097,,
6,"Energia, ricalcolata, kJ",1004,86,,,
7,"Energia, Ric con fibra, kJ",1004,86,,,
8,"Energia, ricalcolata, kcal",241,86,,,
9,"Energia, Ric con fibra, kcal",241,86,,,
10,"Proteine totali, g",22.3,02,1097,,
11,"Proteine animali, g",22.3,02,1097,,
12,"Proteine vegetali, g",0.0,02,1097,,
13,"Lipidi totali, g",16.9,02,1097,,
14,"Lipidi animali, g",16.9,02,1097,,
15,"Lipidi vegetali, g",0.0,02,1097,,
16,"Colesterolo, mg",78,T,352,2,"""Whole turkey, raw (49% light, 39% dark, 13% skin)"" acqua=72.6g, prot=21.6g, lip=5.2g"
17,"Carboidrati disponibili (MSE), g",0.0,02,1097,,
18,"Amido (MSE), g",0.0,02,1097,,
19,"Carboidrati solubili (MSE), g",0.0,02,1097,,
20,"Fibra alimentare totale, g",0.0,02,1097,,
21,"Alcol, g",0.0,02,1097,,
22,"Acqua, g",59.7,02,1097,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",2.5,02,1097,,
25,"Calcio, mg",27,02,1097,,
26,"Sodio, mg",70,T,352,2,
27,"Potassio, mg",320,T,352,2,
28,"Fosforo, mg",257,02,1097,,
29,"Zinco, mg",2.40,AA,106800,2,"""Tacchino, coscio, crudo con pelle"" (senza composizione)"
30,"Magnesio, mg",25,AA,106800,2,
31,"Rame, mg",0.16,AA,106800,2,
32,"Selenio, µg",6.0,AA,106800,2,
33,"Cloro, mg",55,T,352,2,
34,"Iodio, µg",6,T,352,2,
35,"Manganese, mg",tr,T,352,2,
36,"Zolfo, mg",160,Y,6760,2,"""Turkey, with skin"" acqua 72, prot 20,6, lip 6,9"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.11,02,1097,,
39,"Vitamina B2, Riboflavina, mg",0.27,02,1097,,
40,"Vitamina C, mg",0,02,1097,,
41,"Niacina, mg",4.60,02,1097,,
42,"Vitamina B6, mg",0.55,T,352,2,
43,"Folati totali, µg",16,T,352,2,
44,"Acido pantotenico, mg",0.69,T,352,2,
45,"Biotina, µg",2.0,T,352,2,
46,"Vitamina B12, µg",1.0,T,352,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",0,02,1097,,
50,"Retinolo, µg",0,02,1097,,
51,"ß-carotene eq., µg",0,02,1097,,
52,"Vitamina E (ATE), mg",0.01,T,352,2,
53,"Vitamina D, µg",0.40,T,352,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",5.44,AO,106700,3A,"Tacchino, intero con pelle, crudo lip 6.9AcGrSaturiTot2.22, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0, AcMiristico0.07, AcPalmitico1.54, AcStearico0.55, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot1.66, AcMiristoleico0, AcPalmitoleico0.31, AcOleico1.32, AcEicosenoico0.03, AcErucico0, AcGrPolinstauriTot2.96, AcLinoleico1.23, AcLinolenico0.07, AcArachidonico0.31, AcEicosapentaenoico(EPA)0.93, AcDecosaesaenoico(DHA)0.31, AltriAcGrPolinsaturi-3"
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,AO,106700,3A,
57,"Acido laurico, g",0.00,AO,106700,3A,
58,"Acido miristico, g",0.17,AO,106700,3A,
59,"Acido palmitico, g",3.77,AO,106700,3A,
60,"Acido stearico, g",1.35,AO,106700,3A,
61,"Acido arachidico, g",0.00,AO,106700,3A,
62,"Acido beenico, g",0.00,AO,106700,3A,
63,"Acidi grassi monoinsaturi totali, g",4.07,AO,106700,3A,
64,"Acido miristoleico, g",0.00,AO,106700,3A,
65,"Acido palmitoleico, g",0.76,AO,106700,3A,
66,"Acido oleico, g",3.23,AO,106700,3A,
67,"Acidi eicosenoico, g",0.07,AO,106700,3A,
68,"Acido erucico, g",0.00,AO,106700,3A,
69,"Acidi grassi polinsaturi totali, g",7.25,AO,106700,3A,
70,"Acido linoleico, g",3.01,AO,106700,3A,
71,"Acido linolenico, g",0.17,AO,106700,3A,
72,"Acido arachidonico, g",0.76,AO,106700,3A,
73,"Acido eicosapentaenoico (EPA), g",2.28,AO,106700,3A,
74,"Acido decosaesaenoico (DHA), g",0.76,AO,106700,3A,
75,"Altri acidi grassi polinsaturi, g",0.27,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",212,AO,106900,3A,"Tacchino, fuso, con pelle prot 17.9, Triptofano170, Treonina863, Isoleucina895, Leucina1414, Lisina1591, Metionina532, Cistina209, Fenilalanina702, Tirosina584, Valina918, Arginina1240, Istidina512, Alanina1106, Acido aspartico1765, Acido glutammico2619, Glicina933, Prolina752, Serina811"
78,"Treonina, mg",1075,AO,106900,3A,
79,"Isoleucina, mg",1115,AO,106900,3A,
80,"Leucina, mg",1762,AO,106900,3A,
81,"Lisina, mg",1982,AO,106900,3A,
82,"Metionina, mg",662,AO,106900,3A,
83,"Cistina, mg",261,AO,106900,3A,
84,"Fenilalanina, mg",874,AO,106900,3A,
85,"Tirosina, mg",727,AO,106900,3A,
86,"Valina, mg",1144,AO,106900,3A,
87,"Arginina, mg",1545,AO,106900,3A,
88,"Istidina, mg",638,AO,106900,3A,
89,"Alanina, mg",1378,AO,106900,3A,
90,"Acido aspartico, mg",2199,AO,106900,3A,
91,"Acido glutammico, mg",3262,AO,106900,3A,
92,"Glicina, mg",1162,AO,106900,3A,
93,"Prolina, mg",937,AO,106900,3A,
94,"Serina, mg",1010,AO,106900,3A,
95,ZUCCHERI,,,,,
96,"Glucosio, g",0.0,87,,,
97,"Fruttosio, g",0.0,87,,,
98,"Galattosio, g",0.0,87,,,
99,"Saccarosio (MSE), g",0.0,87,,,
100,"Maltosio (MSE), g",0.0,87,,,
101,"Lattosio (MSE), g",0.0,87,,,
