,0,1,2,3,4,5
1,"Note Alimento: Nome originale "" Coffee istant"". Contentuo di caffeina fonte AN/14214 = 3142mg per 100g.",,,,,
2,Categoria merceologica: 18002 - caffè (anche decaffeinato e solubile),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,M,158,,
7,"Energia, ricalcolata, kJ",419,86,,,
8,"Energia, Ric con fibra, kJ",419,86,,,
9,"Energia, ricalcolata, kcal",98,86,,,
10,"Energia, Ric con fibra, kcal",98,86,,,
11,"Proteine totali, g",20.4,M,158,,"nota: inlcude anche 0.08 di azoto purinico (proteine pure) N tot =3.26g, N purinico=0.93g FC=6.25"
12,"Proteine animali, g",0.0,M,158,,
13,"Proteine vegetali, g",20.4,M,158,,
14,"Lipidi totali, g",tr,M,158,,
15,"Lipidi animali, g",0.0,M,158,,
16,"Lipidi vegetali, g",tr,M,158,,
17,"Colesterolo, mg",0,M,158,,
18,"Carboidrati disponibili (MSE), g",4.5,M,158,,
19,"Amido (MSE), g",4.5,M,158,,
20,"Carboidrati solubili (MSE), g",0.0,M,158,,
21,"Fibra alimentare totale, g",0.0,M,158,,
22,"Alcol, g",0.0,M,158,,
23,"Acqua, g",3.4,M,158,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",4.6,M,158,,
26,"Calcio, mg",140,M,158,,
27,"Sodio, mg",81,M,158,,
28,"Potassio, mg",3780,M,158,,
29,"Fosforo, mg",310,M,158,,
30,"Zinco, mg",1.10,M,158,,
31,"Magnesio, mg",330,M,158,,
32,"Rame, mg",0.62,M,158,,
33,"Selenio, µg",9.0,M,158,,
34,"Cloro, mg",65,M,158,,
35,"Iodio, µg",tr,M,158,,
36,"Manganese, mg",2.10,M,158,,
37,"Zolfo, mg",100,05,870,2,"""Coffee ground roasted"" acqua 4.1, prot 10.4, lip 15.4"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.04,M,158,,
40,"Vitamina B2, Riboflavina, mg",0.21,M,158,,
41,"Vitamina C, mg",0,M,158,,
42,"Niacina, mg",24.80,M,158,,nota MC: puo' contenere fino a 39mg/100 (il solubile decaffeinato contiene circa la stessa quantita').
43,"Vitamina B6, mg",0.02,M,158,,
44,"Folati totali, µg",11,M,158,,
45,"Acido pantotenico, mg",tr,M,158,,
46,"Biotina, µg",67.0,M,158,,
47,"Vitamina B12, µg",0.0,M,158,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",0,AN,14214,2,"""Coffee, instant, regular, powder"" acqua 3.1, prot 12.2, lip 0.5"
51,"Retinolo, µg",0,AN,14214,,
52,"ß-carotene eq., µg",0,AN,14214,,
53,"Vitamina E (ATE), mg",tr,M,158,,
54,"Vitamina D, µg",0.00,M,158,,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",0.00,M,158,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,M,158,,
58,"Acido laurico, g",0.00,M,158,,
59,"Acido miristico, g",0.00,M,158,,
60,"Acido palmitico, g",0.00,M,158,,
61,"Acido stearico, g",0.00,M,158,,
62,"Acido arachidico, g",0.00,M,158,,
63,"Acido beenico, g",0.00,M,158,,
64,"Acidi grassi monoinsaturi totali, g",0.00,M,158,,
65,"Acido miristoleico, g",0.00,M,158,,
66,"Acido palmitoleico, g",0.00,M,158,,
67,"Acido oleico, g",0.00,M,158,,
68,"Acidi eicosenoico, g",0.00,M,158,,
69,"Acido erucico, g",0.00,M,158,,
70,"Acidi grassi polinsaturi totali, g",0.00,M,158,,
71,"Acido linoleico, g",0.00,M,158,,
72,"Acido linolenico, g",0.00,M,158,,
73,"Acido arachidonico, g",0.00,M,158,,
74,"Acido eicosapentaenoico (EPA), g",0.00,M,158,,
75,"Acido decosaesaenoico (DHA), g",0.00,M,158,,
76,"Altri acidi grassi polinsaturi, g",0.00,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",50,DA,14214,3A,"""Coffe, istant, regular, powder"" prot 12.2"
79,"Treonina, mg",237,DA,14214,3A,
80,"Isoleucina, mg",288,DA,14214,3A,
81,"Leucina, mg",799,DA,14214,3A,
82,"Lisina, mg",161,DA,14214,3A,
83,"Metionina, mg",38,DA,14214,3A,
84,"Cistina, mg",338,DA,14214,3A,
85,"Fenilalanina, mg",438,DA,14214,3A,
86,"Tirosina, mg",276,DA,14214,3A,
87,"Valina, mg",462,DA,14214,3A,
88,"Arginina, mg",89,DA,14214,3A,
89,"Istidina, mg",276,DA,14214,3A,
90,"Alanina, mg",560,DA,14214,3A,
91,"Acido aspartico, mg",799,DA,14214,3A,
92,"Acido glutammico, mg",3394,DA,14214,3A,
93,"Glicina, mg",737,DA,14214,3A,
94,"Prolina, mg",587,DA,14214,3A,
95,"Serina, mg",211,DA,14214,3A,
96,ZUCCHERI,,,,,
97,"Glucosio, g",0.0,M,158,,
98,"Fruttosio, g",0.0,M,158,,
99,"Galattosio, g",0.0,M,158,,
100,"Saccarosio (MSE), g",0.0,M,158,,
101,"Maltosio (MSE), g",0.0,M,158,,
102,"Lattosio (MSE), g",0.0,M,158,,
