0,1
Grassi saturi totali,10.80
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.58
C16:0 (palmitico),6.72
C18:0 (stearico),3.41
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,16.33
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),1.00
C18:1 (oleico),14.91
C20:1 (eicosaenoico),0.35
C22:1 (erucico),0.00
Grassi polinsaturi totali,4.90
C18:2 W6 (linoleico),4.17
C18:3 W3 (linolenico),0.21
C20:4 W6 (arachidonico),0.29
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.50
