Minerali,per porzione,% RDA
Calcio,"2,6 mg","0,3 %"
Rame,"0,2 mg","24,6 %"
Ferro,"0,3 mg","1,8 %"
Magnesio,"0,0 mg","0,0 %"
Manganese,"< 0,1 mg","3,0 %"
Fosforo,"92,9 mg","13,3 %"
Potassio,"313,0 mg","15,7 %"
Selenio,"< 0,1 mg","53,3 %"
Zinco,"0,5 mg","6,5 %"
