0,1,2
Calorie,kcal,177.0
Calorie,kj,739.0
Grassi,g,6.3
Carboidrati,g,14.27
Proteine,g,15.7
Fibre,g,4.9
Zuccheri,g,1.07
Acqua,g,61.21
Amido,g,5.78
Ceneri,g,2.52
Minerali,,
Calcio,mg,136.0
Sodio,mg,569.0
Fosforo,mg,206.0
Potassio,mg,333.0
Ferro,mg,2.41
Magnesio,mg,56.0
Zinco,mg,1.26
Rame,mg,0.2
Manganese,mg,0.951
Selenio,mcg,22.6
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,16.0
Betaina,mg,6.1
"Vitamina A, RAE",mcg_RAE,1.0
Tiamina (Vit. B1),mg,2.6510000000000002
Riboflavina (Vit. B2),mg,0.244
Niacina (Vit. B3),mg,3.753
Acido Pantotenico (Vit. B5),mg,0.289
Piridossina (Vit. B6),mg,0.303
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,124.0
"Folato, DFE",mcg_DFE,124.0
"Folati, totali",mcg,124.0
Cobalamina (Vit. B12),mcg,2.01
"Vitamina B-12, aggiunta",mcg,2.01
Acido ascorbico (Vit. C),mg,4.5
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.23
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,4.2
Colina totale (Vit. J),mg,19.4
"Carotene, beta",mcg,10.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Destrosio,g,0.26
Fruttosio,g,0.13
Galattosio,g,0.0
Lattosio,g,0.06
Maltosio,g,0.0
Saccarosio,g,0.62
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.778
"Acidi grassi, polinsaturi",g,2.023
"Acidi grassi, saturi",g,1.44
Colesterolo,mg,5.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.099
10:0,g,0.081
12:0,g,0.032
14:0,g,0.11199999999999999
15:0,g,0.011000000000000001
16:0,g,0.805
17:0,g,0.008
18:0,g,0.267
20:0,g,0.018000000000000002
22:0,g,0.006999999999999999
Grassi monoinsaturi,,
14:1,g,0.008
15:1,g,0.0
16:1 indifferenziato,g,0.023
17:1,g,0.002
18:1 indifferenziato,g,1.72
20:1,g,0.023
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,1.94
18:3 indifferenziato,g,0.0
"18:3 n-3 c,c,c",g,0.081
"18:3 n-6 c,c,c",g,0.0
18:4,g,0.0
"20:2 n-6 c,c",g,0.0
20:3 indifferenziato,g,0.0
20:4 indifferenziato,g,0.001
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,1.5530000000000002
Acido glutammico,g,4.086
Alanina,g,0.726
Arginina,g,1.045
Cistina,g,0.26
Fenilalanina,g,0.885
Glicina,g,0.66
Isoleucina,g,0.78
Istidina,g,0.465
Leucina,g,1.399
Lisina,g,1.004
Metionina,g,0.29100000000000004
Prolina,g,1.2990000000000002
Serina,g,0.9670000000000001
Tirosina,g,0.652
Treonina,g,0.605
Triptofano,g,0.162
Valina,g,0.89
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
