Minerali,per porzione,% RDA
Calcio,"7,4 mg","0,7 %"
Rame,"< 0,1 mg","0,8 %"
Ferro,"0,4 mg","2,9 %"
Magnesio,"3,0 mg","1,0 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"1,4 mg","0,2 %"
Potassio,"9,6 mg","0,5 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,2 %"
