,0,1,2,3,4,5
1,"Categoria merceologica: 4003 - frutta secca e in guscio, semi edibili",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",31,DI,12131,6,"""Nuts, macadamia nuts, raw"" WATER 1.36g, PROT 7.91g, FAT 75.77g, CHO 13.82g, SUGAR 4.57g, STARCH 1.05g"
6,"Energia, ricalcolata, kJ",3030,86,,,
7,"Energia, Ric con fibra, kJ",3094,86,,,
8,"Energia, ricalcolata, kcal",735,86,,,
9,"Energia, Ric con fibra, kcal",751,86,,,
10,"Proteine totali, g",8.0,AO,008620,,
11,"Proteine animali, g",0.0,LZ,,,
12,"Proteine vegetali, g",8.0,AO,008620,,
13,"Lipidi totali, g",76.0,AO,008620,,
14,"Lipidi animali, g",0.0,LZ,,,
15,"Lipidi vegetali, g",76.0,AO,008620,,
16,"Colesterolo, mg",0,LZ,,,
17,"Carboidrati disponibili (MSE), g",5.1,AO,008620,,
18,"Amido (MSE), g",1.0,AO,008620,,
19,"Carboidrati solubili (MSE), g",4.0,AO,008620,,
20,"Fibra alimentare totale, g",8.0,AO,008620,,
21,"Alcol, g",0.0,LZ,,,
22,"Acqua, g",3.0,AO,008620,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",3.0,AO,008620,,
25,"Calcio, mg",70,AO,008620,,
26,"Sodio, mg",5,AO,008620,,
27,"Potassio, mg",363,AO,008620,,
28,"Fosforo, mg",198,AO,008620,,
29,"Zinco, mg",1.00,AO,008620,,
30,"Magnesio, mg",118,AO,008620,,
31,"Rame, mg",1.00,AO,008620,,
32,"Selenio, µg",4.0,AO,008620,,
33,"Cloro, mg",18,BF,1011,2,"""Hazelnuts"" WATER 4.6g, PROT 14.1g, FAT 63.5g, CHO 6g, SUGAR 4g, STARCH 2g"
34,"Iodio, µg",2,DM,,2,"""Macadamia nut"" WATER 3.1g, PROT 7.9g, FAT 72.9g, CHO 5.94g"
35,"Manganese, mg",4.13,DI,12131,6,"""Nuts, macadamia nuts, raw"" WATER 1.36g, PROT 7.91g, FAT 75.77g, CHO 13.82g, SUGAR 4.57g, STARCH 1.05g"
36,"Zolfo, mg",130,DO,11B10169,2,"""Nut, macadamia"" WATER 1.6g, PROT 7.6g, FAT 76.2g, CHO 4.5g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.70,AO,008620,,
39,"Vitamina B2, Riboflavina, mg",0.10,AO,008620,,
40,"Vitamina C, mg",1,AO,008620,,
41,"Niacina, mg",2.00,AO,008620,,
42,"Vitamina B6, mg",0.28,DI,12131,6,"""Nuts, macadamia nuts, raw"" WATER 1.36g, PROT 7.91g, FAT 75.77g, CHO 13.82g, SUGAR 4.57g, STARCH 1.05g"
43,"Folati totali, µg",11,DI,12131,6,"""Nuts, macadamia nuts, raw"" WATER 1.36g, PROT 7.91g, FAT 75.77g, CHO 13.82g, SUGAR 4.57g, STARCH 1.05g"
44,"Acido pantotenico, mg",0.76,DI,12131,6,"""Nuts, macadamia nuts, raw"" WATER 1.36g, PROT 7.91g, FAT 75.77g, CHO 13.82g, SUGAR 4.57g, STARCH 1.05g"
45,"Biotina, µg",6.0,BF,1012,2,"""Macadamia nuts, salted"" WATER 1.3g, PROT 7.9g, FAT 77.6g, CHO 4.8g, SUGAR 4g, STARCH 0.8g"
46,"Vitamina B12, µg",0.0,LZ,,,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",0,AO,008620,,
50,"Retinolo, µg",0,LZ,,,
51,"ß-carotene eq., µg",0,AO,008620,3B,
52,"Vitamina E (ATE), mg",1.00,AO,008620,,
53,"Vitamina D, µg",0.00,LZ,,,
54,"Vitamina K, µg",0.00,DI,12132,2,"""Nuts, macadamia nuts, dry roasted, without salt added"" WATER 1.61g, PROT 7.79g, FAT 76.1g, CHO 13.38g"
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",12.10,DI,12131,3B,"Nuts, Macadamia Nuts, Raw WATER 1.36g, PROT 7.91g, FAT 75.77g, CHO 5.22g, SUGAR 4.57g, STARCH 1.05g, FASAT 12.061g"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,DI,12131,3B,"Nuts, Macadamia Nuts, Raw WATER 1.36g, PROT 7.91g, FAT 75.77g, CHO 5.22g, SUGAR 4.57g, STARCH 1.05g, F4-10:0 0.076g"
