Minerali,per porzione,% RDA
Calcio,"2,7 mg","0,3 %"
Rame,"< 0,1 mg","2,2 %"
Ferro,"< 0,1 mg","0,5 %"
Magnesio,"2,6 mg","0,9 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"4,8 mg","0,7 %"
Potassio,"53,6 mg","2,7 %"
Selenio,"< 0,1 mg","0,2 %"
Zinco,"< 0,1 mg","0,6 %"
