Minerali,per porzione,% RDA
Calcio,"37,8 mg","3,8 %"
Rame,"0,2 mg","19,2 %"
Ferro,"0,6 mg","4,0 %"
Magnesio,"32,4 mg","10,8 %"
Manganese,"0,2 mg","9,9 %"
Fosforo,"56,7 mg","8,1 %"
Potassio,"367,2 mg","18,4 %"
Selenio,"< 0,1 mg","0,9 %"
Zinco,"0,5 mg","6,6 %"
