Valori nutrizionali,per porzione,% RDA
Valore calorico,89 kcal 373 kJ,"4,5 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"17,3 g","6,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,1 g","5,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"77,0 g","3,9 %"
