Minerali,per porzione,% RDA
Calcio,"148,8 mg","14,9 %"
Rame,"< 0,1 mg","10,0 %"
Ferro,"2,1 mg","13,7 %"
Magnesio,"22,1 mg","7,4 %"
Manganese,"0,4 mg","17,5 %"
Fosforo,"209,3 mg","29,9 %"
Potassio,"198,7 mg","9,9 %"
Selenio,"< 0,1 mg","68,2 %"
Zinco,"1,6 mg","23,0 %"
