Valori nutrizionali,per porzione,% RDA
Valore calorico,114 kcal 477 kJ,"5,7 %"
Grassi,"4,0 g","6,2 %"
Carboidrati,"17,5 g","6,5 %"
Proteine,"1,9 g","2,6 %"
Sale,"0,6 g","10,0 %"
Fibre alimentari,"1,0 g","0,3 %"
