Minerali,per porzione,% RDA
Calcio,"153,7 mg","15,4 %"
Rame,"1,2 mg","122,9 %"
Ferro,"11,6 mg","77,6 %"
Magnesio,"526,8 mg","175,6 %"
Manganese,"0,2 mg","7,7 %"
Fosforo,"4.741,2 mg","677,3 %"
Potassio,"7.858,1 mg","392,9 %"
Selenio,"0,6 mg","1.938,9 %"
Zinco,"38,0 mg","542,5 %"
