Minerali,per porzione,% RDA
Calcio,"48,8 mg","4,9 %"
Rame,"< 0,1 mg","6,1 %"
Ferro,"1,2 mg","8,1 %"
Magnesio,"34,5 mg","11,5 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"263,0 mg","37,6 %"
Potassio,"424,8 mg","21,2 %"
Selenio,"< 0,1 mg","144,8 %"
Zinco,"0,6 mg","8,8 %"
