,0,1,2
1,Parte edibile (%):,24,
2,Acqua (g):,5.1,
3,Proteine (g):,22,
4,Lipidi(g):,55.3,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,4.6,
7,Amido (g):,0.8,
8,Zuccheri solubili (g):,3.7,
9,Fibra totale (g):,12.7,
10,Fibra solubile (g):,0.63,
11,Fibra insolubile (g):,12.04,
12,Alcol (g):,0,
13,Energia (kcal):,603,
14,Energia (kJ):,2523,
15,Sodio (mg):,14,
16,Potassio (mg):,780,
17,Ferro (mg):,3,
18,Calcio (mg):,240,
19,Fosforo (mg):,550,
20,Magnesio (mg):,264,
21,Zinco (mg):,2.5,
22,Rame (mg):,0.92,
23,Selenio (µg):,1.5,
24,Tiamina (mg):,0.23,
25,Riboflavina (mg):,0.4,
26,Niacina (mg):,3,
27,Vitamina A retinolo eq. (µg):,1,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,26,
