Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Cereals and their products,Cereali e patate,Cibi a base vegetale,Cibi e bevande a base vegetale
Grassi,?,"5,31 g","6,24 g","10,7 g","9,61 g"
Carboidrati,?,"60,4 g","59,9 g","47,6 g","43,9 g"
Proteine,?,"9,84 g","9,48 g","7,76 g",7 g
