Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Sauces,Groceries
Grassi,?,"28,2 g","20,8 g"
Carboidrati,?,"6,06 g","13,5 g"
Proteine,?,"2,84 g","3,35 g"
