0,1
Grassi saturi totali,49.80
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.90
C14:0 (miristico),3.70
C16:0 (palmitico),24.90
C18:0 (stearico),18.90
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,41.80
C14:1 (miristoleico),
C16:1 (palmitoleico),4.20
C18:1 (oleico),36.00
C20:1 (eicosaenoico),0.30
C22:1 (erucico),0.00
Grassi polinsaturi totali,4.00
C18:2 W6 (linoleico),3.10
C18:3 W3 (linolenico),0.60
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.00
