Valori nutrizionali,per porzione,% RDA
Valore calorico,347 kcal 1.455 kJ,"17,4 %"
Grassi,"16,3 g","25,1 %"
Grassi saturi,"7,4 g","33,6 %"
Grassi monoinsaturi,"5,7 g","19,8 %"
Grassi polinsaturi,"1,7 g","11,3 %"
Carboidrati,"30,9 g","11,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"19,2 g","26,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"246,0 mg","819,9 %"
Sodio,"1,0 g","0,2 %"
Acqua,"73,1 g","3,7 %"
