Minerali,per porzione,% RDA
Calcio,"22,7 mg","2,3 %"
Rame,"0,2 mg","23,6 %"
Ferro,"2,4 mg","15,7 %"
Magnesio,"18,1 mg","6,0 %"
Manganese,"< 0,1 mg","1,4 %"
Fosforo,"489,9 mg","70,0 %"
Potassio,"839,2 mg","42,0 %"
Selenio,"< 0,1 mg","121,0 %"
Zinco,"4,6 mg","66,1 %"
