,0,1
0,BURRO,
1,,
2,LARDO,
3,,
4,MARGARINA CON GRASSI VEGETALI E ANIMALI,
5,,MARGARINA VEGETALE
6,,
7,OLI VEGETALI,
8,,OLIO DI MANDORLE DOLCI
9,,OLIO DI COCCO
10,,OLIO DI COLZA
11,,OLIO EXTRA VERGINE DI OLIVA
12,,OLIO DI GERME DI GRANO
13,,OLIO DI GIRASOLE
14,,OLIO DI MAIS
15,,OLIO DI MERLUZZO
16,,OLIO DI OLIVA
17,,OLIO DI PALMA
18,,OLIO DI SEMI DI SESAMO
19,,OLIO DI SOIA
20,,OLIO DI VINACCIOLO
21,,
22,SEGO DI BUE,
23,,
24,STRUTTO,
