Minerali,per porzione,% RDA
Calcio,"348,0 mg","34,8 %"
Rame,"< 0,1 mg","6,5 %"
Ferro,"0,5 mg","3,4 %"
Magnesio,"28,8 mg","9,6 %"
Manganese,"0,2 mg","8,8 %"
Fosforo,"19,2 mg","2,7 %"
Potassio,"230,4 mg","11,5 %"
Selenio,"< 0,1 mg","7,2 %"
Zinco,"0,2 mg","2,7 %"
