Valori nutrizionali,per porzione,% RDA
Valore calorico,627 kcal 2.624 kJ,"31,3 %"
Grassi,"4,1 g","6,3 %"
Grassi saturi,"0,4 g","1,6 %"
Grassi monoinsaturi,"0,4 g","1,4 %"
Grassi polinsaturi,"1,1 g","7,6 %"
Carboidrati,"130,9 g","48,8 %"
Zuccheri,"15,2 g","30,5 %"
Proteine,"27,3 g","37,5 %"
Fibre alimentari,"16,9 g","5,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"20,4 g","1,0 %"
