Minerali,per porzione,% RDA
Calcio,"90,5 mg","9,1 %"
Rame,"1,7 mg","171,0 %"
Ferro,"3,1 mg","20,3 %"
Magnesio,"268,6 mg","89,5 %"
Manganese,"2,9 mg","144,5 %"
Fosforo,"490,6 mg","70,1 %"
Potassio,"484,7 mg","24,2 %"
Selenio,"< 0,1 mg","35,5 %"
Zinco,"4,9 mg","69,7 %"
