Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,29 g
- Acidi Grassi saturi,10 g
Carboidrati,58 g
- Zuccheri,57 g
Fibra alimentare,"3,4 g"
Proteine,6 g
Sale,"0,13 g"
Sodio,"0,051 g"
Nutrition score - France,21
Nutri-Score,E
